id                                   ; product type        ; product group             ; manufacturer  ; name                                           ; url                                                                         ; price     ; max_power  ; min_power  ; eff. rate           ; description                                                                                                                                                                                                    
0573ddfa-8472-3558-8a09-f5907568c60a ; FOSSIL_FUEL_BOILER  ; Erdgaskessel mit Brenner  ; Buderus       ; Logano_plus_SB625-510                          ; https://www.buderus.de/de/                                                  ;           ; 510.0      ; 208.8      ; 1.0649404886197535  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
9599e9c3-2962-35d2-b67e-d549c3be2f5c ; FOSSIL_FUEL_BOILER  ; Erdgaskessel mit Brenner  ; Buderus       ; Logano_plus_SB625-640                          ; https://www.buderus.de/de/                                                  ;           ; 640.0      ; 261.5      ; 1.0670223407802601  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
56ef4e45-79b6-321c-8a69-305cf44af961 ; FOSSIL_FUEL_BOILER  ; Erdgaskessel mit Brenner  ; Buderus       ; Logano_plus_SB745-1000                         ; https://www.buderus.de/de/                                                  ;           ; 1000.0     ; 303.0      ; 1.0775862068965518  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
066ebf3b-8bfd-33a6-8178-5e0c9dfa9448 ; FOSSIL_FUEL_BOILER  ; Erdgaskessel mit Brenner  ; Buderus       ; Logano_plus_SB745-1200                         ; https://www.buderus.de/de/                                                  ;           ; 1200.0     ; 364.0      ; 1.0771992818671454  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
fab440a0-9d54-32ff-9ffb-a149d44f1987 ; FOSSIL_FUEL_BOILER  ; Erdgaskessel mit Brenner  ; Buderus       ; Logano_plus_SB745-800                          ; https://www.buderus.de/de/                                                  ;           ; 800.0      ; 243.0      ; 1.0781671159029649  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
22e81765-e89e-398f-883a-2579c9dbf706 ; FOSSIL_FUEL_BOILER  ; Erdgaskessel mit Brenner  ; Buderus       ; Logano_S825L_1000                              ; https://www.buderus.de/de/                                                  ;           ; 1000.0     ; 250.0      ; 0.946               ;                                                                                                                                                                                                                
c8c7085a-0b6f-3871-a71a-1db176c84b5b ; FOSSIL_FUEL_BOILER  ; Erdgaskessel mit Brenner  ; Buderus       ; Logano_S825L_1350                              ; https://www.buderus.de/de/                                                  ;           ; 1350.0     ; 337.5      ; 0.953               ;                                                                                                                                                                                                                
66f8dc65-d5dd-361e-b3b6-a94c672e550e ; FOSSIL_FUEL_BOILER  ; Erdgaskessel mit Brenner  ; Buderus       ; Logano_S825L_1900                              ; https://www.buderus.de/de/                                                  ;           ; 1900.0     ; 475.0      ; 0.944               ;                                                                                                                                                                                                                
4ec6a74e-8a86-3e62-ac1c-e577c9218a87 ; FOSSIL_FUEL_BOILER  ; Erdgaskessel mit Brenner  ; Buderus       ; Logano_S825L_650                               ; https://www.buderus.de/de/                                                  ;           ; 650.0      ; 162.5      ; 0.946               ;                                                                                                                                                                                                                
85638dd2-7caa-3b22-b536-e410b82a8722 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ;               ; Standard-Ölkessel (Brennwert) 100 kW           ;                                                                             ; 15000.0   ; 100.0      ; 40.0       ; 1.025               ;                                                                                                                                                                                                                
952315c5-3a39-36a4-bef9-e7b9936d724a ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ;               ; Standard-Ölkessel (Brennwert) 1000 kW          ;                                                                             ; 53000.0   ; 1000.0     ; 500.0      ; 1.042               ;                                                                                                                                                                                                                
ffde8f49-d672-3781-8dc0-0a87b1d2647c ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ;               ; Standard-Ölkessel (Brennwert) 250 kW           ;                                                                             ; 23000.0   ; 250.0      ; 80.0       ; 1.037               ;                                                                                                                                                                                                                
8cd8bfae-1be6-38c3-b1e4-7705cc004950 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ;               ; Standard-Ölkessel (Brennwert) 500 kW           ;                                                                             ; 32000.0   ; 500.0      ; 150.0      ; 1.042               ;                                                                                                                                                                                                                
943107a5-af5d-3ccf-b60a-94becd9b18c8 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ;               ; Standard-Ölkessel (Heizwert) 1000 kW           ;                                                                             ; 30000.0   ; 1000.0     ; 480.0      ; 0.928               ;                                                                                                                                                                                                                
7a5b8a89-35ff-32ae-998c-17f24e89e6eb ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ;               ; Standard-Ölkessel (Heizwert) 2000 kW           ;                                                                             ; 35000.0   ; 2000.0     ; 740.0      ; 0.93                ;                                                                                                                                                                                                                
75c5d925-0c60-340b-82da-a1f8f7eed780 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ;               ; Standard-Ölkessel (Heizwert) 500 kW            ;                                                                             ; 20000.0   ; 500.0      ; 240.0      ; 0.927               ;                                                                                                                                                                                                                
06d31b23-1e18-31fd-aa26-f57bf6a8a8af ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_GE515-455                               ; https://www.buderus.de/de/                                                  ;           ; 455.0      ; 273.0      ; 0.9300899427636958  ;                                                                                                                                                                                                                
cc8a6bb2-a702-3a97-91fe-c6c59b0eec53 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_GE515-510                               ; https://www.buderus.de/de/                                                  ;           ; 510.0      ; 306.0      ; 0.9309967141292443  ;                                                                                                                                                                                                                
05b5c9ba-9318-3f16-b3dc-81d7bc02224c ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_GE615-1020                              ; https://www.buderus.de/de/                                                  ;           ; 1020.0     ; 612.0      ; 0.925589836660617   ;                                                                                                                                                                                                                
07d3cbf9-3529-3fc3-8bc8-589988aabbbc ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_GE615-1110                              ; https://www.buderus.de/de/                                                  ;           ; 1110.0     ; 666.0      ; 0.925               ;                                                                                                                                                                                                                
7b2c260a-1e14-3604-98ee-a0de167ba99c ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_GE615-1200                              ; https://www.buderus.de/de/                                                  ;           ; 1200.0     ; 720.0      ; 0.9252120277563608  ;                                                                                                                                                                                                                
9d3b42ba-0311-31e5-82ac-0dfbc1951979 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_GE615-570                               ; https://www.buderus.de/de/                                                  ;           ; 570.0      ; 342.0      ; 0.9245742092457421  ;                                                                                                                                                                                                                
688297fd-395f-3ab4-aae1-476a3b12d71f ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_GE615-660                               ; https://www.buderus.de/de/                                                  ;           ; 660.0      ; 396.0      ; 0.9250175192711984  ;                                                                                                                                                                                                                
18b67e94-a2fc-37d6-a89a-979219e57146 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_GE615-740                               ; https://www.buderus.de/de/                                                  ;           ; 740.0      ; 444.0      ; 0.925               ;                                                                                                                                                                                                                
cab368bd-b9ce-34ff-b145-995dd8cf74de ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_GE615-820                               ; https://www.buderus.de/de/                                                  ;           ; 820.0      ; 492.0      ; 0.924985899605189   ;                                                                                                                                                                                                                
baed0005-86fa-3762-b087-eb635294c7c0 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_GE615-920                               ; https://www.buderus.de/de/                                                  ;           ; 920.0      ; 552.0      ; 0.9249949728534084  ;                                                                                                                                                                                                                
a42c08ef-1a41-3616-bdf1-224ed3d2723f ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE315-115                          ; https://www.buderus.de/de/                                                  ;           ; 115.0      ; 35.1       ; 1.0502283105022832  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
9477b1c8-6e37-3e54-a7e3-840e2265007f ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE315-160                          ; https://www.buderus.de/de/                                                  ;           ; 160.0      ; 48.7       ; 1.0498687664041995  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
b2c999d5-2aa7-3ec2-abc1-81221c45c133 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE315-195                          ; https://www.buderus.de/de/                                                  ;           ; 195.0      ; 59.4       ; 1.050080775444265   ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
e71d6139-d9eb-331f-ad83-22cd3e10c01d ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE315-220                          ; https://www.buderus.de/de/                                                  ;           ; 220.0      ; 64.0       ; 1.0501193317422435  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
f628e9b4-3dc8-3e78-b0e1-3c61beaa22fc ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE315-260                          ; https://www.buderus.de/de/                                                  ;           ; 260.0      ; 79.1       ; 1.050080775444265   ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
1487e7c5-38d0-3cdc-8261-8c661d9f92de ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE515-240                          ; https://www.buderus.de/de/                                                  ;           ; 240.0      ; 73.4       ; 1.0498687664041995  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
a91f3ba8-7fad-3270-909c-22b8b18477ca ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE515-290                          ; https://www.buderus.de/de/                                                  ;           ; 290.0      ; 88.7       ; 1.0499637943519189  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
a27d5272-06b0-3905-a4cf-5b2d28281c2c ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE515-350                          ; https://www.buderus.de/de/                                                  ;           ; 350.0      ; 87.3       ; 1.05010501050105    ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
9264d80f-e18e-3db1-ba66-5d39a46f2675 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE515-400                          ; https://www.buderus.de/de/                                                  ;           ; 400.0      ; 112.3      ; 1.0498687664041995  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
ac866ff3-f714-3350-a6f7-733d733540da ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE515-460                          ; https://www.buderus.de/de/                                                  ;           ; 460.0      ; 129.145    ; 1.0502283105022832  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
92e2d541-12dd-369f-84fa-cad32f559324 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE515-520                          ; https://www.buderus.de/de/                                                  ;           ; 520.0      ; 145.99     ; 1.0505050505050506  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
3eb33e10-c646-353e-acf5-bb8b236950b4 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE515-580                          ; https://www.buderus.de/de/                                                  ;           ; 580.0      ; 162.835    ; 1.0507246376811594  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
d1c719fd-b8d1-3b14-8a7c-dbaafc54f0d4 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE615-1065                         ; https://www.buderus.de/de/                                                  ;           ; 1065.0     ; 639.0      ; 1.0441176470588236  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
3bb52e54-a9c8-30e0-8bc7-f9eb52fab569 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE615-1150                         ; https://www.buderus.de/de/                                                  ;           ; 1150.0     ; 690.0      ; 1.0454545454545454  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
435aacf3-98e3-3c45-89dc-c457e37d79aa ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE615-645                          ; https://www.buderus.de/de/                                                  ;           ; 645.0      ; 387.0      ; 1.047077922077922   ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
052cc967-7e88-3e81-ac9d-4592cdadb4a2 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE615-745                          ; https://www.buderus.de/de/                                                  ;           ; 745.0      ; 447.0      ; 1.0434173669467788  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
4e367416-bb35-3932-9fab-048c1cd5b4a7 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE615-835                          ; https://www.buderus.de/de/                                                  ;           ; 835.0      ; 501.0      ; 1.04375             ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
7bac58bb-2542-3b64-9328-66a9f5c4a4a5 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_GE615-970                          ; https://www.buderus.de/de/                                                  ;           ; 970.0      ; 582.0      ; 1.043010752688172   ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
be6e4d3c-1a03-3b91-9feb-af00eda5417f ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB325-115_oil                      ; https://www.buderus.de/de/                                                  ;           ; 110.9      ; 44.4       ; 1.0111627906976743  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
2d49a418-8e7e-3bea-ad30-4b0ebaf39774 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB325-50_oil                       ; https://www.buderus.de/de/                                                  ;           ; 48.2       ; 19.2       ; 1.019396551724138   ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
6a5fe599-8c0d-364d-acc7-4714202a0cc7 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB325-70_oil                       ; https://www.buderus.de/de/                                                  ;           ; 67.6       ; 26.8       ; 1.0168970814132106  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
9db9de23-e5d8-3af5-a92f-e4dad14d66f0 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB325-90_oil                       ; https://www.buderus.de/de/                                                  ;           ; 87.2       ; 34.6       ; 1.0143027413587602  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
d3e85e73-a639-31d7-950b-3f4ccd1e6ab4 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB625-145_oil                      ; https://www.buderus.de/de/                                                  ;           ; 141.1      ; 55.9       ; 1.0088365243004418  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
c353ce3d-c3a4-3a8a-9314-69844793c322 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB625-185_oil                      ; https://www.buderus.de/de/                                                  ;           ; 176.7      ; 71.4       ; 1.0092378752886837  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
7ccbe880-c20d-3b65-8244-04ebb62f387d ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB625-240_oil                      ; https://www.buderus.de/de/                                                  ;           ; 229.3      ; 92.4       ; 1.0106951871657754  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
780a197d-f362-3cb7-a529-98e77d713098 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB625-310_oil                      ; https://www.buderus.de/de/                                                  ;           ; 295.9      ; 119.4      ; 1.0106933425319076  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
e3fdbd03-fab9-3f3d-8365-ab9a7a562d7a ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB625-400_oil                      ; https://www.buderus.de/de/                                                  ;           ; 380.2      ; 153.5      ; 1.0112359550561798  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
7fd2bf17-bbb9-3fb1-96fb-c81fd9875fe4 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB625-510_oil                      ; https://www.buderus.de/de/                                                  ;           ; 487.0      ; 197.3      ; 1.006473167675924   ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
bf664808-afd5-34ba-927a-8361410bcde6 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB625-640_oil                      ; https://www.buderus.de/de/                                                  ;           ; 611.2      ; 247.1      ; 1.0083361120373457  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
553b737f-9a0e-31f2-8e71-3e4a408d9a6f ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB745-1000_oil                     ; https://www.buderus.de/de/                                                  ;           ; 962.0      ; 292.0      ; 1.0366379310344827  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
62e71f79-5cdc-366a-8fbe-c509a88d209e ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB745-1200_oil                     ; https://www.buderus.de/de/                                                  ;           ; 1155.0     ; 351.0      ; 1.0368043087971275  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
50efb4b0-ea5d-39cd-ba2d-26477290a015 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_plus_SB745-800_oil                      ; https://www.buderus.de/de/                                                  ;           ; 770.0      ; 233.0      ; 1.0377358490566038  ; Brennwertkessel, angegebener Wirkungsgrad ist nur bei passenden Systembedingungen erreichbar                                                                                                                   
c54fb526-55c3-38d0-94e0-777605728acc ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_S825L_1000_oil                          ; https://www.buderus.de/de/                                                  ;           ; 1000.0     ; 250.0      ; 0.946               ;                                                                                                                                                                                                                
0714fab8-5eed-3b65-a2ba-189ec73169d6 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_S825L_1350_oil                          ; https://www.buderus.de/de/                                                  ;           ; 1350.0     ; 337.5      ; 0.953               ;                                                                                                                                                                                                                
fe9111f4-c2a1-3b2c-ba12-57075fa1bba2 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_S825L_1900_oil                          ; https://www.buderus.de/de/                                                  ;           ; 1900.0     ; 475.0      ; 0.944               ;                                                                                                                                                                                                                
f80b0311-70d6-300c-8174-0808c710c164 ; FOSSIL_FUEL_BOILER  ; Ölkessel mit Brenner      ; Buderus       ; Logano_S825L_650_oil                           ; https://www.buderus.de/de/                                                  ;           ; 650.0      ; 162.5      ; 0.946               ;                                                                                                                                                                                                                
18012198-c2a4-4ec8-bcf4-4782ad951fa8 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; NANO PK 6                                      ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 6.1        ; 1.6        ; 0.936               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
f36a2116-b1c8-455c-a439-1baf7c28f830 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; NANO PK 9                                      ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 9          ; 2.7        ; 0.936               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
d6deaaf3-db65-48ea-98d9-5a4f689a172b ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; NANO PK 12                                     ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 12         ; 3.6        ; 0.937               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
a9160a12-8487-43f0-85e7-fea5cdad4a9d ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; NANO PK 15                                     ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 15         ; 4.5        ; 0.952               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
cc1ae031-7dfc-4be2-8f07-51034efeffa6 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; NANO PK 20                                     ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 20         ; 6          ; 0.95                ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
a2be4a0c-4d21-435d-bfa9-4e68cd14e4a0 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; NANO PK 25                                     ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 25         ; 7.5        ; 0.949               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
880f1803-0cc8-4079-9eea-7ebd54b389ac ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; NANO PK 32                                     ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 32         ; 9.6        ; 0.947               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
f3c8a5e3-822c-4cb8-bcb2-b6b2b8171815 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; Classic 12                                     ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 12         ; 3.5        ; 0.936               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
edb8c432-4e95-4d07-a9b4-48531cc074fb ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; Classic 14                                     ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 14         ; 4          ; 0.931               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
e16f97b8-4c20-4e85-9f20-126574fb3904 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; Classic 15                                     ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 15         ; 4.5        ; 0.927               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
aeb68ba8-a425-4f10-94ca-8a9c8af5b520 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; Classic 22                                     ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 22         ; 6.5        ; 0.915               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
ca6fcc24-c9ac-451d-bcd2-522b292d1851 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; Classic Lambda 25                              ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 25         ; 7          ; 0.951               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
92f2e0de-7f47-425c-a65c-5859c7b90cfc ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; Classic Lambda 31                              ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 31         ; 9          ; 0.945               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
96125ece-ea5d-4249-82d1-c8bc6a5b2709 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; Classic Lambda 35                              ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 35         ; 10         ; 0.941               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
7579184a-6cb2-4fad-a33e-d26068e478c3 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; Classic Lambda 40                              ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 40         ; 12         ; 0.943               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
67ef76f1-a128-4cff-8237-7a70582b9753 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; Classic Lambda 49                              ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 49         ; 14         ; 0.943               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
f06435a9-ee3e-4ea8-bfd6-7f5d2a75f467 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; Classic Lambda 60                              ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 60         ; 17         ; 0.946               ; Max. Betriebsdruck 3 bar, Kesseltemperaturbereich 69-78°C                                                                                                                                                      
c15541ea-80d0-4da2-8ab4-b164309f77f0 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; ECO PK 70                                      ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 70.0       ; 21.0       ; 0.956               ; Max. Betriebsdruck 3 bar (4 bar auf Anfrage), Kesseltemperaturbereich 69-78°C (95° auf Anfrage)                                                                                                                
4709c5bb-2c66-49c5-874c-a9769161df42 ; BIOMASS_BOILER      ; Pelletkessel              ; Hargassner    ; ECO PK 90                                      ; https://www.hargassner.at/pelletheizung-heizkessel-produkte.html            ;           ; 90.0       ; 27.0       ; 0.952               ; Max. Betriebsdruck 3 bar (4 bar auf Anfrage), Kesseltemperaturbereich 69-78°C (95° auf Anfrage)                                                                                                                
